condition,condition_id,family,noise_id,noise_label,pos_std_mm,ori_std_deg,task,skill_state,skill_type,reached_count,completed_count,skill_success_rate,track_pos_cm,track_ori_deg,track_total,tracking_count,tracking_complete,tracking_source,tracking_rollouts_per_task,tracking_unavailable_reason
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,one_leg,leg-top-place,place,36,33,0.9166666666666666,2.4251018902262937,17.147052935901627,5.85451247740662,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,one_leg,leg-top-screw,screw,30,29,0.9666666666666667,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,one_leg,top-leg-pick,pick,36,36,1.0,2.540933344426515,24.057243099764328,7.35238196437938,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,one_leg,top-leg-push,push,36,36,1.0,3.757047339411003,19.78146559763918,7.713340458938838,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,base-leg-insert,insert,18,18,1.0,4.50911588433105,12.500201201170476,7.009156124565145,2,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,base-leg-pick,pick,23,19,0.8260869565217391,3.62671543710704,45.16573405473879,12.659862248054797,5,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,base-leg-place,place,19,18,0.9473684210526315,7.275202320409924,64.76471312825106,20.228144946060137,4,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,base-leg-screw,screw,18,14,0.7777777777777778,2.784827025787796,19.480227408986575,6.680872507585111,2,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,leg-top-insert,insert,26,26,1.0,1.3171894836209175,30.091480260735505,7.3354855357680195,5,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,leg-top-pick,pick,36,33,0.9166666666666666,2.883306132374081,45.72595042241883,12.02849621685785,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,leg-top-place,place,33,26,0.7878787878787878,2.77538628536495,30.547457351556226,8.884877755676195,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,leg-top-screw,screw,26,23,0.8846153846153846,3.8487549256747613,38.43617441323626,11.535989808322011,5,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,round_table,top-leg-push,push,36,36,1.0,7.524526705104533,63.540383399491944,20.232603385002925,5,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,lamp,base-bulb-push,push,36,36,1.0,7.108155501236042,81.08466534068644,23.325088569373328,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,lamp,bulb-base-insert,insert,12,12,1.0,1.4904538343017957,29.953415845882105,7.481137003478217,3,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,lamp,bulb-base-pick,pick,36,35,0.9722222222222222,3.0841190253064132,26.002814668390258,8.284681958984464,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,lamp,bulb-base-place,place,35,12,0.34285714285714286,5.498667490785654,62.577389339367,18.014145358659057,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,lamp,bulb-base-screw,screw,12,11,0.9166666666666666,7.4534560553831035,31.769237629593004,13.807303581301705,3,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,lamp,hood-base-pick,pick,7,7,1.0,4.269955452358118,30.60080759237088,10.390116970832292,3,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n3,12mm/10deg,12.0,10.0,lamp,hood-base-place,place,7,7,1.0,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,one_leg,leg-top-insert,insert,35,35,1.0,3.204512566652994,28.109250682462545,8.826362703145502,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,one_leg,leg-top-pick,pick,35,35,1.0,3.7077196268436703,41.33906942395066,11.975533511633802,4,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,one_leg,leg-top-place,place,35,35,1.0,2.831532561067388,27.9899017732403,8.42951291571545,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,one_leg,leg-top-screw,screw,34,33,0.9705882352941176,6.1253480163847795,29.976684937299183,12.120685003844615,2,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,one_leg,top-leg-pick,pick,36,36,1.0,4.407048806170271,32.83818507119342,10.974685820408954,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,one_leg,top-leg-push,push,36,35,0.9722222222222222,6.173998885143616,48.521116981685445,15.878222281480708,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,base-leg-insert,insert,15,15,1.0,4.694034822638718,25.512243082559042,9.796483439150528,3,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,base-leg-pick,pick,21,16,0.7619047619047619,3.5248124961282343,39.89598289743221,11.504009075614677,6,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,base-leg-place,place,16,15,0.9375,4.418953411724764,46.721118393663836,13.76317709045753,4,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,base-leg-screw,screw,15,13,0.8666666666666667,,,,0,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,leg-top-insert,insert,26,26,1.0,3.3479449215880357,53.690461551005704,14.086037231789172,6,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,leg-top-pick,pick,36,30,0.8333333333333334,5.61114920809528,54.65415715038857,16.541980638172998,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,leg-top-place,place,30,26,0.8666666666666667,4.396866430074853,27.069517382977914,9.810769906670433,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,leg-top-screw,screw,26,22,0.8461538461538461,5.8356494833481705,52.89038280533358,16.413726044414883,6,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,round_table,top-leg-push,push,36,36,1.0,7.888591115023876,56.74868392692738,19.238327900409352,3,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,lamp,base-bulb-push,push,36,36,1.0,7.538012598981263,84.92249307753114,24.522511214487498,7,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,lamp,bulb-base-insert,insert,22,22,1.0,3.877830638893779,34.15920723140003,10.709672085173782,5,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,lamp,bulb-base-pick,pick,36,34,0.9444444444444444,4.699299649833977,38.73235865598012,12.445771381030003,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,lamp,bulb-base-place,place,34,22,0.6470588235294118,7.35571271575943,64.01123938622683,20.1579605930048,8,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,lamp,bulb-base-screw,screw,22,21,0.9545454545454546,10.704908820576666,41.213182648040316,18.94754535018473,3,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,lamp,hood-base-pick,pick,13,12,0.9230769230769231,4.3519279838071965,39.072400915971855,12.166408167001565,3,True,saved_rollouts_8,8,
rgbd+grasp-part-colored,grasp_part_colored,grasp-part,n4,24mm/20deg,24.0,20.0,lamp,hood-base-place,place,12,12,1.0,,,,0,True,saved_rollouts_8,8,
